RecordID,Season,Team,Conference,NET Rank,BaseScore,BandScore,PUScore,FinalScore,RankOrder,PredictedSeed,q1_quality_score,q2_quality_score,q3_risk_score,q4_risk_score,quality_win_score,ridge_score
2025-26-Georgetown,2025-26,Georgetown,Big East,90,23.0088040302492,0.0,0.0,23.0088040302492,79,0,0.0,6.0,-2.5,3.0,19.0,23.0088040302492
2025-26-Stanford,2025-26,Stanford,ACC,61,30.04318043410698,0.0,0.0,30.04318043410698,54,54,19.5,10.0,-6.0,3.5,34.0,30.04318043410698
2025-26-Toledo,2025-26,Toledo,MAC,130,5.871430694903594,0.0,0.0,5.871430694903594,168,0,-1.5,0.0,-13.5,-2.0,6.5,5.871430694903594
2025-26-Ball St.,2025-26,Ball St.,MAC,299,-7.841866601363982,0.0,0.0,-7.841866601363982,325,0,-1.0,-3.0,-20.0,-19.0,0.0,-7.841866601363982
2025-26-Chicago St.,2025-26,Chicago St.,NEC,340,-6.646843663924038,0.0,0.0,-6.646843663924038,308,0,-1.5,-4.0,-12.5,-47.0,0.0,-6.646843663924038
2025-26-UNCW,2025-26,UNCW,CAA,96,14.00581502879745,0.0,0.0,14.00581502879745,116,0,0.0,-1.0,0.5,0.0,8.0,14.00581502879745
2025-26-Wright St.,2025-26,Wright St.,Horizon,127,7.00851725939355,0.0,0.0,7.00851725939355,154,0,-0.5,-2.0,-10.0,0.0,5.0,7.00851725939355
2025-26-Troy,2025-26,Troy,Sun Belt,125,5.606452983114657,0.0,0.0,5.606452983114657,170,0,4.5,5.0,-13.5,-5.5,13.0,5.606452983114657
2025-26-NJIT,2025-26,NJIT,America East,327,-7.3134557660795565,0.0,0.0,-7.3134557660795565,317,0,-1.0,-2.0,-13.0,-21.5,2.0,-7.3134557660795565
2025-26-VMI,2025-26,VMI,SoCon,359,-11.523454902093071,0.0,0.0,-11.523454902093071,357,0,-1.0,0.0,-22.5,-47.0,0.0,-11.523454902093071
2025-26-Binghamton,2025-26,Binghamton,America East,360,-13.706184805980833,0.0,0.0,-13.706184805980833,361,0,0.0,-3.0,-5.0,-47.0,0.0,-13.706184805980833
2025-26-South Dakota St.,2025-26,South Dakota St.,Summit League,210,-2.143039520841633,0.0,0.0,-2.143039520841633,250,0,-1.0,-5.0,-11.5,-19.0,1.0,-2.143039520841633
2025-26-Harvard,2025-26,Harvard,Ivy League,152,2.327796948251013,0.0,0.0,2.327796948251013,200,0,4.0,-1.0,-12.5,-7.0,9.0,2.327796948251013
2025-26-UC Santa Barbara,2025-26,UC Santa Barbara,Big West,142,2.4381548361497565,0.0,0.0,2.4381548361497565,197,0,-0.5,0.0,-14.5,-6.0,5.5,2.4381548361497565
2025-26-Fla. Atlantic,2025-26,Fla. Atlantic,American,123,10.854103574547988,0.0,0.0,10.854103574547988,128,0,-1.5,0.0,-3.0,-4.5,12.0,10.854103574547988
2025-26-Weber St.,2025-26,Weber St.,Big Sky,202,0.6281386630051387,0.0,0.0,0.6281386630051387,218,0,-0.5,-5.0,-11.0,-11.0,4.0,0.6281386630051387
2025-26-Boston U.,2025-26,Boston U.,Patriot,263,-6.326026575981487,0.0,0.0,-6.326026575981487,305,0,-0.5,0.0,-13.0,-33.0,2.0,-6.326026575981487
2025-26-Wake Forest,2025-26,Wake Forest,ACC,67,29.890846429413045,0.0,0.0,29.890846429413045,55,55,-0.5,13.0,0.5,3.5,22.0,29.890846429413045
2025-26-West Virginia,2025-26,West Virginia,Big 12,59,30.718943117928497,0.0,0.0,30.718943117928497,52,52,18.0,2.0,0.5,4.0,28.0,30.718943117928497
2025-26-Central Ark.,2025-26,Central Ark.,ASUN,166,8.907104472697306,0.0,0.0,8.907104472697306,143,0,-2.0,0.0,-4.5,-11.5,3.0,8.907104472697306
2025-26-Jackson St.,2025-26,Jackson St.,SWAC,347,-2.3231660474848113,0.0,0.0,-2.3231660474848113,252,0,-3.5,0.0,-7.5,-38.0,0.0,-2.3231660474848113
2025-26-Lehigh,2025-26,Lehigh,Patriot,275,-2.4355760104978046,0.0,0.0,-2.4355760104978046,254,0,-1.0,-1.0,-11.5,-24.5,1.0,-2.4355760104978046
2025-26-USC Upstate,2025-26,USC Upstate,Big South,303,-5.576773244742093,0.0,0.0,-5.576773244742093,298,0,-1.0,-4.0,-9.0,-31.5,1.0,-5.576773244742093
2025-26-Cleveland St.,2025-26,Cleveland St.,Horizon,317,-9.510728743074175,0.0,0.0,-9.510728743074175,342,0,-1.0,1.0,-24.0,-29.0,3.5,-9.510728743074175
2025-26-North Florida,2025-26,North Florida,ASUN,337,-3.7557786104792044,0.0,0.0,-3.7557786104792044,272,0,-2.5,0.0,-10.0,-47.0,0.0,-3.7557786104792044
2025-26-Bowling Green,2025-26,Bowling Green,MAC,157,1.846311837989191,0.0,0.0,1.846311837989191,208,0,-0.5,-1.0,-11.0,-7.0,6.5,1.846311837989191
2025-26-Bryant,2025-26,Bryant,America East,354,-11.378696643187823,0.0,0.0,-11.378696643187823,355,0,-1.0,-1.0,-20.0,-40.5,0.0,-11.378696643187823
2025-26-Georgia,2025-26,Georgia,SEC,33,38.105955812195134,0.0,0.0,38.105955812195134,34,34,23.5,16.0,-1.5,4.5,40.0,38.105955812195134
2025-26-Villanova,2025-26,Villanova,Big East,35,38.757142688614316,0.0,0.0,38.757142688614316,32,32,6.0,23.0,6.5,2.5,37.0,38.757142688614316
2025-26-San Francisco,2025-26,San Francisco,WCC,119,15.950189775498103,0.0,0.0,15.950189775498103,109,0,-3.0,5.0,-1.5,-8.5,13.5,15.950189775498103
2025-26-Nevada,2025-26,Nevada,Mountain West,70,21.734245981760857,0.0,0.0,21.734245981760857,82,0,1.5,11.0,8.240000000000009,-5.5,27.5,21.734245981760857
2025-26-American,2025-26,American,Patriot,256,-0.7345902033765199,0.0,0.0,-0.7345902033765199,234,0,-1.5,-2.0,-3.0,-30.0,2.0,-0.7345902033765199
2025-26-Tarleton St.,2025-26,Tarleton St.,WAC,230,1.4319992955938048,0.0,0.0,1.4319992955938048,210,0,-1.5,-4.0,-8.0,-24.0,2.0,1.4319992955938048
2025-26-Miami (FL),2025-26,Miami (FL),ACC,32,40.68722818791227,0.0,0.0,40.68722818791227,28,28,24.0,16.0,3.0,5.0,42.0,40.68722818791227
2025-26-Northern Ky.,2025-26,Northern Ky.,Horizon,184,0.18690335517045042,0.0,0.0,0.18690335517045042,224,0,-0.5,-1.0,-18.0,-8.5,2.0,0.18690335517045042
2025-26-Auburn,2025-26,Auburn,SEC,38,37.82298370282983,0.0,0.0,37.82298370282983,36,36,11.5,7.0,1.5,3.0,27.5,37.82298370282983
2025-26-Alabama A&M,2025-26,Alabama A&M,SWAC,310,-2.260581441870144,0.0,0.0,-2.260581441870144,251,0,-1.0,-1.0,-5.0,-32.5,0.0,-2.260581441870144
2025-26-Campbell,2025-26,Campbell,CAA,200,1.4085535364463198,0.0,0.0,1.4085535364463198,211,0,-2.0,3.0,-17.0,-7.5,8.0,1.4085535364463198
2025-26-Dartmouth,2025-26,Dartmouth,Ivy League,265,-3.576267329461068,0.0,0.0,-3.576267329461068,270,0,-1.0,-3.0,-6.0,-25.5,4.0,-3.576267329461068
2025-26-Gardner-Webb,2025-26,Gardner-Webb,Big South,361,-6.375385373809792,0.0,0.0,-6.375385373809792,306,0,-1.0,-6.0,-17.5,-47.0,0.0,-6.375385373809792
2025-26-DePaul,2025-26,DePaul,Big East,102,17.326852021357446,0.0,0.0,17.326852021357446,100,0,6.5,1.0,0.0,-1.0,20.5,17.326852021357446
2025-26-Jacksonville,2025-26,Jacksonville,ASUN,297,-5.491415721456235,0.0,0.0,-5.491415721456235,297,0,-1.5,-2.0,-15.0,-31.0,0.0,-5.491415721456235
2025-26-Northern Ariz.,2025-26,Northern Ariz.,Big Sky,315,-7.877113207275158,0.0,0.0,-7.877113207275158,326,0,-1.0,-2.0,-25.5,-25.5,2.0,-7.877113207275158
2025-26-Southern Utah,2025-26,Southern Utah,WAC,272,-5.138378071993877,0.0,0.0,-5.138378071993877,288,0,-1.5,-2.0,-25.5,-17.5,2.0,-5.138378071993877
2025-26-Navy,2025-26,Navy,Patriot,136,11.274546160081037,0.0,0.0,11.274546160081037,126,0,-0.5,-2.0,-1.5,-0.5,1.0,11.274546160081037
2025-26-Kansas City,2025-26,Kansas City,Summit League,358,-5.313088447209346,0.0,0.0,-5.313088447209346,293,0,-2.0,-3.0,-12.5,-47.0,0.0,-5.313088447209346
2025-26-Boise St.,2025-26,Boise St.,Mountain West,60,24.80790529418258,0.0,0.0,24.80790529418258,73,0,6.0,18.0,4.5,-2.5,32.5,24.80790529418258
2025-26-Maine,2025-26,Maine,America East,339,-14.185020984699541,0.0,0.0,-14.185020984699541,363,0,-0.5,-2.0,-17.5,-47.0,0.0,-14.185020984699541
2025-26-Kansas St.,2025-26,Kansas St.,Big 12,100,25.764072451915247,0.0,0.0,25.764072451915247,68,68,-4.74,10.0,-0.5,2.5,14.5,25.764072451915247
2025-26-Wofford,2025-26,Wofford,SoCon,245,2.020577734630095,0.0,0.0,2.020577734630095,204,0,-1.0,-1.0,-7.0,-17.0,3.0,2.020577734630095
2025-26-Army West Point,2025-26,Army West Point,Patriot,336,-11.021149000776326,0.0,0.0,-11.021149000776326,353,0,-0.5,-1.0,-16.5,-44.0,1.0,-11.021149000776326
2025-26-South Carolina,2025-26,South Carolina,SEC,108,21.608565030996502,0.0,0.0,21.608565030996502,85,0,-4.74,4.0,-1.5,4.5,8.5,21.608565030996502
2025-26-SMU,2025-26,SMU,ACC,37,37.919496027546295,0.0,0.0,37.919496027546295,35,35,13.5,11.0,5.0,3.0,33.5,37.919496027546295
2025-26-Austin Peay,2025-26,Austin Peay,ASUN,164,6.5542698233147405,0.0,0.0,6.5542698233147405,159,0,-0.5,-3.0,-5.5,1.0,2.0,6.5542698233147405
2025-26-Marquette,2025-26,Marquette,Big East,93,20.859256060339153,0.0,0.0,20.859256060339153,87,0,0.0,-2.0,-2.5,2.0,14.0,20.859256060339153
2025-26-Mount St. Mary's,2025-26,Mount St. Mary's,MAAC,281,-4.503342624689431,0.0,0.0,-4.503342624689431,280,0,-1.5,0.0,-15.5,-22.0,2.0,-4.503342624689431
